"","X0","X1","X2","X3","X4","X5","X6","X7","X8","X9"
"18103",0.024023056,1.9114941,-0.30669057,0.24913186,0.22956139,-1.7989507,-0.98648405,-0.33172733,0.4531038,0.820937
"29468",-0.5972718,-0.55412227,0.48563573,0.041434824,-0.005598098,-1.0483109,0.41055906,-0.27029163,2.1633976,1.6085128
"18356",-0.15012434,-0.54863375,-1.1783736,-0.20678848,-1.3957722,0.17776859,-0.099852085,0.06920934,-0.069206476,0.53002363
"226",0.39853626,0.106472015,-0.8211664,0.58970034,-0.2296565,-0.6383904,1.06069,-0.48172563,0.646893,-0.28159153
"13522",0.17845052,-0.26230472,0.44460073,0.5879967,-0.1408017,-0.75423,0.73353344,-0.9745378,2.011135,1.2986239
"18616",0.55080444,0.29053867,-0.7351889,-0.36691397,0.17656472,-1.3047676,-1.4092066,0.06953859,-1.0108002,-0.2869401
"30659",-2.21809,-0.3313858,1.1724895,0.5707996,-0.36594698,0.3885311,-0.78167593,0.2883922,0.89005804,-0.6624025
"14610",-0.3157981,-0.59191954,-1.3975456,-0.4539742,0.008240044,-0.35995233,-1.0111645,0.46724164,-0.37191653,0.049312904
"12246",0.83250445,0.29908782,0.39247468,2.07947,-0.95669925,1.8242148,3.6613677,1.3332537,0.82105863,1.1783442
"21373",0.24644184,2.376296,0.79344594,-0.04790914,0.12041584,-0.9105269,0.11564511,-0.9073276,-1.2322626,-0.71013737
"29461",0.39578706,0.8768436,-0.952603,-1.0289663,0.46457183,1.0562799,-0.007953286,-0.15719962,-0.4396433,0.7085791
"17165",1.7182345,-1.439465,-0.20258869,0.8329671,-0.7647231,1.3243543,-0.9290048,2.040663,-2.3439548,0.057285234
"6814",-0.51985097,-1.3807751,-0.30502018,-1.1473427,-0.5710881,-0.8435621,-0.37534344,-0.26771432,0.5022453,0.8176269
"13781",-0.011516184,1.1945499,1.7035502,-0.6862444,0.42901945,1.4380444,3.1963406,1.2337337,0.046848804,-1.0975047
"5227",-0.38916022,-0.89261276,0.6484003,2.2357898,2.5128005,-0.85447466,0.08192992,1.3645983,-0.28926605,0.9228649
"18709",0.78259367,-1.59202,1.3418148,-1.0178993,0.41349214,-0.27211863,-0.47162032,-1.9310758,-0.645692,-1.4328598
"1810",0.37722772,1.2726865,0.08721393,0.5692786,0.93515855,-1.5405177,0.0181669,-0.07870549,0.97308517,0.31680506
"3020",0.45860213,-0.31587783,-1.1920229,-0.7841024,-0.91611457,-0.96749645,0.18158144,0.3641205,-0.39831653,0.25067848
"29675",-0.33760065,-1.268134,1.066925,-0.5809613,0.2958547,1.0683494,-0.013777614,-0.36648673,0.24642429,-0.7884246
"6028",-0.22237442,-0.96841383,-1.3580154,-0.48452675,0.6428586,0.1542046,0.54682493,0.8780098,0.22427598,-0.5096062
"11868",-0.26888305,-0.28155035,-1.117181,0.5699125,-0.55301976,0.08020306,0.684663,0.67866796,0.8339176,-0.37430042
"2232",-0.60876393,-0.31166947,1.5394284,1.8062642,-1.9153969,0.36902475,-0.21667385,-0.49327856,0.4352682,-1.3868984
"27612",-1.697,-0.04339856,1.4424174,-0.50039786,-1.229531,0.4647534,-0.24445206,0.11612612,-0.20716482,-0.6725271
"22517",-0.5000169,2.1770968,0.268679,-0.9965744,1.2831445,-0.59964174,-0.5916078,0.32888263,0.38143608,-0.48376966
"2201",-0.22751687,-0.15781254,-1.1449931,1.0193504,-0.22465001,-0.4996501,1.5641222,1.089662,0.7274518,-0.3387612
"8130",-0.07785922,-1.0131253,0.76016045,-0.20285386,-0.33514124,0.1797396,0.019012392,0.1575262,1.165658,-1.1130038
"2342",-0.17120439,-0.8182412,-0.9693577,0.1510148,-0.0079,-0.66343147,0.57954377,-0.85412556,-0.59140843,-0.49065185
"24060",-0.18637487,-0.171752,-1.3689692,-0.07603921,0.17107624,-0.3886987,-0.46879566,0.56192696,-0.28020608,0.39907062
"17989",-0.77508044,-1.2975693,1.6759095,-0.51519346,0.22903457,0.37546563,-1.2609266,0.34770378,-0.6051058,-0.48457235
"2627",-0.1928845,-0.95681417,0.842528,0.012563892,1.6573846,0.95064056,-0.2981546,-0.16434634,0.103886575,-1.4504334
"24742",0.2457071,0.42947632,-1.4507483,0.7142815,-0.021050557,0.68111396,-0.8374206,-0.31958085,0.51745176,0.49380308
"5240",-0.15300667,0.23799616,-1.0393417,-0.19179824,-1.065594,-0.31134528,1.5908024,0.22327787,-0.8447826,0.23600946
"2725",1.0913315,1.6603872,0.8117795,0.42453766,0.6880729,-1.5828317,1.0401006,-0.44625133,0.0917978,-0.6531037
"9764",0.82404596,-1.9518553,0.8751619,-0.9464475,-0.27449572,0.3540175,0.73827827,-1.1729376,0.70783126,-1.2372603
"1064",-0.5426495,-0.88613206,-0.122067094,0.84367615,-0.17626359,1.4381982,-0.20495862,1.8863285,-1.4088023,1.3724269
"8530",0.51224923,0.21345395,-1.156797,2.7156596,-0.4811195,0.9695314,-0.7638283,-0.34334773,1.8006628,-0.5166101
"12194",-0.6263072,0.033210695,-1.0659614,0.3470175,-0.48310265,-0.5823878,-0.5081034,0.58376795,0.5078347,0.14697154
"2245",-0.13247389,-1.6119217,-0.28393382,-0.008061618,0.20241234,-1.3693256,0.40497568,0.83742356,0.4989545,1.8268671
"23780",-0.5404435,0.26648068,-1.6507528,0.39476648,-0.8634996,-0.25088882,-0.5040636,0.20917153,0.00829345,0.2618001
"2226",1.1142428,-0.22150755,1.1388508,0.0044717044,-2.2546291,1.3937231,-1.3804255,1.4556894,-1.3686826,1.1680822
"7800",0.87576395,1.661945,0.7237023,0.17761648,0.464638,-1.5117599,1.826529,-0.2436412,0.17683044,-0.7068776
"27385",-0.9934962,-0.24887723,-1.4128362,-0.5022534,0.03131196,-0.46376997,-0.43213356,0.32835472,-1.1113591,0.5028753
"22611",0.54614,0.014270186,-1.4914122,-0.9347106,0.11850637,0.3535813,0.33171156,0.2974741,0.3442383,0.34753
"6823",-0.41953924,-1.6504242,-0.18290737,0.21713749,-1.5962152,-1.2888167,-0.10969204,0.174034,-0.39692342,1.1508826
"27927",0.032608986,2.3974323,1.3891382,-0.5173419,-0.7627471,-0.9570837,-0.59241676,-1.241857,-0.41418427,0.1883833
"26410",-0.043901443,-2.8515697,1.3554842,-0.7637348,-0.41929063,-0.7777966,-1.5165684,-0.8810858,-0.4351184,-0.49288774
"10903",0.25789994,-1.3336215,1.6749752,0.72659874,0.142403,-0.10843903,-0.5740261,0.042343378,0.7009481,-1.6908566
"13495",-0.056369513,2.2261243,0.5520443,1.209967,0.012403682,-0.6783985,0.34895235,-0.2696089,-0.32429296,-0.7960246
"12565",0.17737746,-0.19661462,-1.6195731,0.3244163,-0.089124225,0.5908425,-0.07720256,0.6689556,1.640914,-0.81611073
"5114",0.06543368,-1.847461,-0.80328107,-0.5094251,0.1946561,-0.5882336,0.43116468,1.1308498,1.256395,0.7209409
"17598",-1.6231859,-0.5901417,0.87260544,-0.62733835,0.84987205,0.6342026,-0.6363429,-0.359245,-0.14572668,-1.1413324
"1256",-0.9725489,-0.6326473,0.5860603,-1.5081624,-0.09542207,0.94534767,0.5832537,0.6362074,-0.00234285,-1.2701303
"26569",-1.2211385,-0.3067185,1.4329333,-1.6760113,-0.63887817,0.29121947,-1.0886195,-0.20629114,-0.07391402,-1.7186861
"12837",3.8994799,-0.93943816,-0.0035931766,-0.5103766,-0.41773516,2.9294405,-1.819622,2.9374769,0.98799145,-0.5536952
"21654",0.33906245,0.081896484,-0.6475079,-0.5110995,-0.010849893,-0.5727491,-0.8010652,-0.5409103,-1.6635176,0.198967
"22443",0.17856544,0.5378531,-1.0828223,-0.90873146,-0.4993578,0.149737,-0.17449093,-0.3870589,-0.45632964,0.69539016
"7818",0.43867445,0.27899224,-0.9827746,-0.08196092,0.36856794,-0.7415572,0.100127935,-0.3758883,-0.11116642,0.059248015
"9119",0.26728517,0.18580467,-0.522293,0.34490317,-0.5389036,0.3134761,1.2589847,0.1559158,0.74761546,0.017105207
"19776",1.5194783,-0.39160588,0.94534886,0.3911256,1.0152166,-2.5607135,-3.543154,1.8236731,0.17206135,1.1621176
"24255",-1.4568076,0.39641035,1.4404913,-1.2395494,-0.3600253,0.35266745,0.07832289,2.3705502,-1.5270797,0.79927355
"23786",-0.07430783,0.41141868,-1.0590032,-0.2903843,-0.6297209,-0.135678,-1.0519433,0.40034333,-0.4932106,-0.1187913
"2104",0.053995073,0.036272526,-0.95833576,1.4119263,0.48357254,-0.051050127,1.0732093,1.0789253,0.5626254,0.34546125
"1559",1.8453014,-0.5002996,-1.1003097,0.56828356,0.64910126,0.46219146,1.1818609,-0.30748326,0.12714276,-1.2079844
"26007",0.37187105,-0.11763027,-0.8598696,0.112389036,0.83096653,-0.4487099,-0.02670747,-0.2873289,-0.17003745,0.06663521
"711",-0.85544366,0.0018324852,0.9743568,0.2871518,1.8240726,0.000518322,0.6805731,3.412788,-0.4897543,-0.22131921
"12459",0.3627643,1.0884274,0.14693093,0.032820724,-0.6381601,-1.6748301,-0.0632813,-0.25190407,-0.516115,-0.69635
"17287",3.0836458,-0.38882053,1.610505,1.2637452,3.408759,-2.9039214,-2.9541688,2.1176767,1.2886007,-0.5519666
"17743",-0.8287357,-0.048704654,-1.255499,-1.8457628,-0.65257144,-0.32315058,-0.41717958,0.247468,0.68289983,0.9846313
"19394",-1.2656645,-0.61352,1.1423169,0.46271077,0.3634119,1.7601975,-1.8889618,-0.27246994,-0.8704493,-0.50001204
"239",-0.34691706,1.8100423,0.7310997,-1.6686033,-1.0130615,-0.55334663,0.40906247,-1.7685244,0.34650025,0.6467282
"10731",-0.79255813,1.1680257,1.9698492,0.00361941,-2.979211,-0.34165674,-0.87717724,-1.7660005,0.30163893,-0.29418468
"11219",-0.024038732,-1.07037,0.3701888,0.37433365,-1.5572565,-0.7293618,0.6940142,-0.69080204,0.4988918,1.3853502
"24456",-0.7639831,0.20104778,-1.4580542,0.03797964,0.117408276,0.5299294,-0.60426855,0.02387023,0.5752201,0.12665461
"11291",0.97398,-0.46577162,-0.7209132,-0.27477598,-1.4127142,-0.21197116,0.64404345,-0.13048261,-0.26154476,-0.028668657
"25649",0.19354683,0.51882684,-1.2072188,-0.044898674,-0.7503671,-0.10559839,-0.86883295,-0.5297528,-0.7671784,-0.055926464
"6470",-0.5866009,-0.95813954,1.7195576,1.9493122,-0.90957844,0.41499352,-0.48569214,-0.70735115,-0.32143304,-0.92292017
"2590",-0.4828811,-0.09647003,1.5946056,-1.1317185,-0.8993293,1.0408794,-0.040227115,-1.219986,0.6918627,-1.6090666
"28659",-1.9215541,-0.07531977,1.1898348,-1.0405084,-0.6120957,0.10680306,-1.6061187,-0.56637484,0.13998953,-0.45681703
"12126",-0.934637,-0.7958411,0.8757578,2.511207,0.36664623,-0.30578202,-0.04695517,-0.21112496,-0.5464163,-1.1026126
"8913",3.092429,1.5624939,4.15409,1.2893089,-1.4879856,-3.375,-2.5793898,-1.9262137,0.16436002,1.5846394
"22427",1.1320281,0.48149896,-0.8275995,0.5129509,0.90394133,-0.21806127,0.92451143,-0.48318738,-0.26273417,0.08102508
"22507",-0.00610435,-1.4674361,-0.23867603,-1.0418826,0.4502771,-0.043719888,-0.6221025,-0.98571247,0.65377617,1.363882
"28188",0.18061703,0.25495648,-1.1395599,-0.46090525,0.9908306,0.25533605,-0.38231313,-0.37850457,-0.9281097,-0.44619077
"12257",0.55897623,-0.7560428,-0.96310043,-0.7132367,0.64590496,-0.40353918,0.5739545,-0.12759888,0.2343196,-1.1921303
"16810",-0.4897376,-0.5699983,-0.20420814,-0.9244603,0.13614768,-0.34590262,-0.17349237,0.34644374,0.8629956,2.2165291
"11248",0.30239016,-2.4889581,1.4429227,0.8392765,1.5488822,0.8524531,0.6243821,-0.2506364,-0.6207561,0.5364018
"26126",-0.65221757,-0.40013546,0.5603299,0.094076745,-0.08779666,-0.38242227,-0.9840139,-1.4406273,1.4929862,1.9478769
"8016",-0.0017043948,-0.12819031,0.42278388,1.3354691,1.4245868,0.99303246,0.61942816,2.118499,-1.1608773,1.7014427
"6875",-1.2466941,-0.23337808,1.2065806,-0.32980058,0.8074058,-0.16445446,-0.36618185,1.2473158,0.14801505,-1.936148
"24175",-0.9353057,0.16390347,1.6720628,-0.02451241,-0.99850714,0.013591707,-0.45673,-0.46753377,-0.05959764,-1.2686363
"18327",-0.25029784,2.1842213,0.10881579,0.4793277,-0.38983074,-0.7756243,-0.71580553,-0.32432956,0.059246927,-0.59837955
"6062",0.8396502,-0.39847034,-0.6953552,0.42528346,0.106363505,-0.18124336,0.009654224,-0.49572164,0.13411555,-0.8003246
"11865",0.23619187,0.8107132,-0.88428557,1.3507414,-0.10016106,0.09346533,0.4707358,0.09954041,1.7647417,-0.071371585
"7615",-0.14789173,-1.6642922,-0.34599417,-0.54601336,0.24557033,-0.46543485,0.87588555,0.49329844,-0.03957832,1.1254402
"15994",-0.26123947,-1.0666534,-0.52488613,-0.4554637,1.2407787,-0.21970582,-0.6848353,-0.30889517,0.93331826,1.3141751
"17589",1.0120907,-1.7973441,1.3420981,-1.109103,0.9139175,-0.5515613,-1.1917336,-1.9994605,-0.69856256,-1.6798002
"20983",0.09109545,-0.13637015,-0.31653172,0.6050153,-0.11910246,2.2491674,-1.5880597,2.3461864,-1.84854,1.6514874
"18153",-0.674472,-1.0017428,0.026965588,0.20754114,-1.0584705,-0.7876961,-0.9526017,-0.10070121,1.2316638,1.9991198
"1821",1.1784444,-0.30296916,-0.9938557,0.17093222,-0.80730397,-0.07307488,0.8710337,-0.6240671,0.5658865,-0.06030027
"9075",-0.41886082,-0.30038238,-1.0757139,0.4205336,-1.9887545,-1.1142012,0.33776855,0.33829886,-0.53406453,-0.09161828
"13722",0.46858704,0.34074527,-0.8326639,-0.15947539,-0.7815034,-0.122933626,-0.14732772,0.5504021,0.029509157,-0.42556787
"22587",0.5674433,-2.1505747,0.6801522,-1.0148226,-0.024955183,-0.12543094,0.6470166,-1.3666041,0.61317956,-1.2991309
"30216",0.5541732,-0.8687688,0.6078768,-0.8526386,2.015571,0.46143675,0.68000716,-2.2658882,-0.20720066,1.4157399
"19405",0.17197049,0.46791315,-0.52493405,-0.25901625,-0.7590664,-0.8398123,-0.9398434,-0.08665538,-0.7607627,0.09750907
"8904",0.633259,1.9419199,-0.03637868,0.29860944,1.0745273,-1.1269493,0.19753724,-0.02985084,0.6080817,0.76692
"9100",-0.19749933,-0.22809309,-0.8176186,-0.83239806,-1.1789119,-0.13239837,2.4054205,0.0492239,-0.57912624,0.20156921
"18885",-0.27454793,0.80323017,-1.2265996,0.22009528,-0.019328013,0.667027,-0.34008586,-0.1017105,0.3892121,0.42965955
"4143",0.5541646,0.086990714,-1.094587,-0.45288903,-0.8972729,-0.63777316,0.23425284,0.9342464,0.5495473,0.04232721
"11812",-0.7844367,-0.18112081,-1.1554116,0.98139393,-2.1371145,-0.6961008,0.016710281,0.026636422,-0.8412525,-0.15828829
"21647",0.28731197,-2.0014236,-0.30368224,-0.24678007,0.02687338,-1.354918,0.26317605,-1.4595003,-0.6676701,1.3886582
"7662",-1.0030975,-0.7608304,1.166458,-0.22794256,0.6539519,0.60568535,0.3980149,-1.2600977,0.95878863,-1.3823867
"24055",-0.484458,1.9729904,0.18903059,0.1968602,-0.59070885,-1.3678464,-0.75638556,-0.22633916,-1.477172,-0.4602409
"23709",-0.16621915,-1.124029,-0.31141028,-1.5568169,0.6224996,-0.05510503,0.42914307,0.19265515,0.8546052,1.662163
"15302",-1.2628115,0.9629338,2.2387364,-1.8943309,-0.47994584,0.16051352,0.47455257,0.20441282,-0.97520196,0.009261668
"3132",0.5168811,-0.07480276,-1.105465,-0.2289361,-0.57586354,-0.17640644,0.15273044,-0.19176859,1.4105965,-0.23447181
"2934",-0.5574122,-0.9251393,0.26223746,-0.09102532,-0.50671905,-1.465976,1.4375137,-0.27497,1.1698196,1.1904014
"22571",-0.666533,-0.5468788,-0.5820388,-0.49963588,-0.5910937,-0.49340093,-0.8566226,-0.3464846,0.08973852,1.5367064
"3478",0.16350472,-0.24323592,-1.2375083,1.1521322,-2.042633,-0.61727905,-0.66785073,0.33939898,0.1857166,-0.027638718
"13565",0.14837825,-0.45135888,-1.0944684,0.13352112,0.34313,-0.053411722,1.0452269,0.3376425,0.5700669,-0.20277989
"19237",0.23223996,0.76515746,-0.09653342,-0.18396199,0.5581525,-1.4787838,0.10303432,0.13566422,-0.40784684,-0.9719996
"28350",1.0144935,0.37786806,-1.0549886,1.0113826,-0.64971685,1.1614453,-1.0162641,0.14435577,0.50136197,0.13211612
"2993",-1.5608222,0.33481848,0.71450746,-0.5501817,0.41171038,1.3616782,0.6313808,1.5131397,0.18040022,-2.0252922
"20464",-0.12779266,0.7600038,-1.0054816,-0.611495,0.46967542,0.97043526,0.6091774,-0.10451895,-0.5537152,0.5769468
"11643",0.78355974,0.6001868,-0.20589325,0.10091937,1.4981956,-1.9165409,0.24344856,-0.33494288,0.08003935,0.18712912
"19772",-1.3823867,-0.8094777,1.1495064,-0.612108,0.3138732,-0.2539782,0.12338078,-0.1743651,1.8442695,-0.8204516
"21601",0.2255984,0.66710067,-1.1983807,-0.36853734,-0.24515834,0.28594518,0.5919992,0.57338816,0.4610252,0.38256717
"11060",0.19202524,0.29446924,-0.50678396,-0.9400965,-0.21271448,-1.6388807,-0.6148429,-0.26990658,-0.57664734,-0.11399586
"22148",-0.26653656,-0.8737345,-0.10495505,0.2881124,-0.7961421,-0.37413186,0.20111799,-0.21603101,0.63298035,1.6606423
"21199",-0.06734252,-1.0302355,1.416963,-0.13591895,0.615611,1.2943157,0.9658835,0.33322546,-2.8510883,0.26433998
"25184",0.4909982,0.88783336,-1.2701156,0.256495,0.22619197,0.4531598,0.5822245,0.12827528,0.05628535,0.773604
"9724",-1.0033188,-0.7587707,0.5565194,-0.18516824,-0.47781932,0.3182305,0.79808843,0.24531084,-0.42749476,-1.1726263
"26177",0.014144242,-2.0846338,1.1404209,-0.71812797,0.6187202,-0.77373743,-1.1567693,-0.55655485,-0.38959154,-0.97010094
"28343",-0.05901742,-0.89197564,0.2615268,0.46322682,1.0513537,0.0141294,0.19621128,-0.24421102,2.3851058,2.3351655
"9954",-0.6830511,-1.0028865,0.6274433,0.6384063,0.77659225,0.8160938,-0.7966114,0.4032215,0.617507,-1.2338645
"20971",0.158943,0.9851786,-1.617013,-0.2829673,0.43689668,0.25302386,-1.0676961,0.11248177,0.48058268,0.32583314
"6751",-0.3474846,-0.2355653,1.271236,1.7560831,-0.9924377,0.67362225,0.022957146,0.024564028,0.1470857,-2.0394015
"10515",0.21246576,0.35217613,-0.7133938,0.08444905,-2.009378,0.37070847,0.07498819,-0.079662025,-0.5515064,0.017434701
"10997",-1.0161092,-1.2648766,0.7336875,-0.842428,0.30576104,0.6850085,-0.48879278,0.27634728,-0.010492653,-1.2543458
"9424",-0.834309,1.5600055,0.22397512,-0.015671685,-0.353092,-1.5852625,0.76186705,-0.40437406,-0.3408286,-0.9476078
"28848",-0.7631494,1.6952759,-0.39308253,-0.51138914,0.6802851,-0.7638977,-0.85571635,0.80244786,-0.26256356,-0.20402366
"7082",-0.6469271,-1.4767215,1.0323606,0.73283386,1.6827688,-0.2153303,0.18654743,-0.09835333,-0.23109473,-0.7732527
"18903",1.0122852,2.6229672,1.3461998,-0.6675952,1.3518543,-1.1118411,0.32622245,-0.5393565,-0.018105417,-0.7533434
"21479",0.14316529,-1.5459276,-0.048964515,0.34795272,-0.06390799,-0.75660145,-0.053933084,-0.23799425,0.6573316,1.972311
"9484",0.3639558,0.36385375,-0.37157464,-0.44682258,0.52526397,-1.1113142,1.4558057,-0.08302355,0.38665828,-0.46265298
"17441",0.16208482,0.44452995,-0.9203073,1.3907433,-0.7865603,0.4771452,0.059876382,0.7700202,-0.25763217,-0.22815955
"22444",0.80730003,1.6997753,0.36612996,-0.7881465,1.7880034,-1.5799677,0.86127263,-1.2840338,-1.6735531,0.01647067
"26184",-1.8940663,0.48024535,0.85562897,-1.0944268,0.2803311,0.69510627,-0.02181977,0.5651953,0.18219933,-1.5227985
"15958",-0.10637045,-0.82508457,2.3004694,0.054552622,-0.19928558,0.013167679,-1.1791334,-0.85755783,0.28056923,-0.28905046
"28262",-0.39747265,0.2996722,-1.5374335,0.081091836,0.5066058,0.8810551,-0.8196198,0.79344606,-0.070785135,0.3057502
"10158",-0.08287734,0.9468932,-0.098880604,0.6048268,-1.5460029,-2.0508413,0.79889184,0.41792417,-0.54293674,-1.0535858
"5968",-0.864128,-0.6885845,0.08554688,0.15621024,0.0071719587,0.94135284,1.2636023,0.39558622,0.9963099,-1.2644496
"24854",0.69360155,-0.83973324,0.14782,0.14796996,0.33820558,2.9241195,-1.4479654,1.1038384,-2.3216462,1.1045488
"7175",0.15427083,-1.1646566,0.68785703,1.4059381,-1.0052009,-1.0539749,0.13665718,0.18767142,1.295938,1.584128
"11254",0.6546754,-0.27707887,-0.8390857,0.22423118,0.6591675,0.06687009,0.25289926,-0.41377074,-0.65930706,-0.49406207
"3830",-0.24569333,-1.8384168,-0.35424346,-0.6662491,0.3595901,-1.2247837,0.31607783,0.61238754,0.28465518,0.5679397
"2322",1.0050874,-0.36548787,-1.0922526,0.097994804,0.43208814,-0.5635638,0.17225742,0.5006342,-1.0303719,-1.135584
"7588",-1.3267918,-0.2899998,1.2930478,1.5961423,0.640645,0.45470405,-0.6520153,-0.0725134,0.2321147,-0.7561928
"23796",-0.6383814,-0.73286545,-1.3568014,0.65943766,0.15499455,-0.0534271,-0.25608277,0.63737655,0.6006117,0.43583202
"2353",-0.53662026,-0.454663,-0.7377369,0.6825775,0.15487176,-0.30285692,1.6741661,0.6459234,0.93335867,-0.6343637
"29837",1.443732,-0.46673357,-1.1093003,-1.4614203,0.8538793,-0.062179267,0.54675156,0.05734569,-0.6539803,-0.7044749
"25469",0.69374114,1.454249,0.009526283,-0.25948355,0.80523175,-0.88043433,-0.26596648,-1.0010021,-1.3856893,-0.82631904
"16560",-0.288059,0.0693962,-1.1768969,-0.46270853,-0.82299256,-0.42099696,-0.31335735,0.85827297,-1.396639,0.5112049
"18823",-0.4993151,0.4490726,-0.94986415,-1.1705797,0.049969167,-1.1846697,-0.93031776,-0.23338956,-0.48684093,0.14991374
"5874",-0.87836087,0.1666339,-0.97236836,0.87213755,-0.2008246,-0.07766497,1.341578,0.3923532,0.7485151,-0.43283486
"8644",0.09551293,-0.7418215,-0.69138426,0.46864647,-0.5124166,-0.95339894,-0.38608706,-0.32227904,-0.94597346,0.09216456
"11317",1.6284378,0.032770574,-0.83289135,0.580416,0.13201168,-0.12555152,0.42336574,0.4951122,-1.2868406,-0.45155752
"4074",-0.8010123,-0.8422158,1.1504656,-0.57923007,-0.7617823,0.20589662,0.22362015,0.2095443,-0.4122213,-1.140085
"26549",0.8562352,0.53354573,-1.180505,-0.8600027,0.25483513,0.77910185,-0.22702694,-1.885612,0.016070694,-0.65016264
"5065",0.30518055,-1.9217012,0.8543503,-1.8227942,-0.95193595,-0.97169787,0.35799637,-0.9583413,-0.26681513,-0.93915796
"12889",-1.3297943,0.6228528,1.4902626,0.49480107,-1.4326932,0.19787204,0.21838036,-0.45337707,-1.2115793,-1.0703156
"13403",0.48702735,-0.5630142,0.7063911,0.93175995,-0.55866635,-0.64843464,0.92018473,-0.2958483,1.777621,1.5667784
"26581",-0.5744521,0.106960654,-1.1949261,-0.13811934,-0.086182,0.7564329,-0.43705976,0.06613445,-0.25392097,0.0016090721
"13219",-0.694611,-1.0285832,0.9840802,-0.6602436,0.3549757,-0.53570414,-0.84749913,1.3610812,1.4829407,-0.8815755
"14395",-0.528275,-0.18889695,-0.93276405,0.009053983,-0.96042943,-0.23004681,0.005153537,0.13497013,-0.55190796,0.20891629
"24673",-1.399653,0.07135373,0.75554967,0.11148899,-0.7141325,1.5631708,-1.0460194,-0.2115348,0.009187311,-1.3257413
"6979",-1.2382225,1.7630092,0.43371764,-0.175726,0.30803835,-1.4398322,-0.5972475,-0.31366318,-0.79936564,-0.2164199
"26038",0.49926794,1.8171097,0.13783786,-0.48198175,-0.519308,-0.65384734,-0.7014673,-1.2565091,1.1636324,-0.08743453
"5871",0.5929863,-0.2605479,-1.0296799,0.7889767,0.6581385,-0.5317997,-0.03593278,0.45298016,1.0932677,-0.35784313
"7542",0.3550743,0.560318,-0.66670513,0.0024366975,1.6067717,-1.1501696,-0.16863412,1.4740223,0.6681168,-1.3757342
"12974",-0.20593742,-0.9629272,1.5425456,1.084717,0.759686,0.75520384,0.7352701,1.1756364,-0.99254954,-0.29013774
"28027",-0.49780792,-0.3288775,1.3967853,1.539649,2.2484677,-0.6192901,-0.36673677,0.2092424,-1.0995975,1.3425524
"22398",0.12286472,2.2447152,0.31838962,0.539827,0.7908554,-0.9764195,-0.8719778,-0.8669109,-0.6527803,-0.94679385
